"SequenceNumber","Location_type","lon_WGS84","lat_WGS84"
"CH1000",0,-114.799082988,44.48953927199999
"CH1001",0,-114.737181091,44.4773397861
"CH1002",0,-114.791382601,44.47673941959999
"CH1003",0,-114.775482045,44.4684395901
"CH1004",0,-114.764681628,44.45983972809999
"CH1005",0,-114.732180241,44.4240402182
"CH1006",0,-114.722479972,44.424240283
"CH1007",0,-114.742980577,44.4265401256
"CH1008",0,-114.86998437,44.4445391205
"CH1009",0,-114.957186578,44.4273386501
"CH1010",0,-114.847183651,44.43843932279999
"CH1011",0,-114.964686322,44.39263886129999
"CH1012",0,-114.942185768,44.3981389744
"CH1013",0,-114.860183522,44.4015395119
"CH1014",0,-114.894084543,44.40703923749999
"CH1015",0,-114.88048401,44.3956394173
"CH1016",0,-114.87638386,44.39293946599999
"CH1017",0,-114.871383697,44.3912395132
"CH1018",0,-114.87995394,44.39150945239999
"CH1019",0,-114.806881938,44.3945399302
"CH1020",0,-114.892483376,44.32293989239999
"CH1021",0,-114.905783681,44.3178998402
"CH1022",0,-114.896383411,44.317339909
"CH1023",0,-114.895783338,44.31313994569999
"CH1024",3,-114.882322998,44.31580001739999
"CH1025",3,-114.878562925,44.3181700248
"CH1026",3,-114.870512678,44.3165200927
"CH1027",0,-114.880182911,44.313740048
"CH1028",3,-114.881712952,44.31360003859999
"CH1029",0,-114.921883933,44.30313984439999
"CH1030",0,-114.916583831,44.3065398543
"CH1031",0,-114.933884239,44.30093977919999
"CH1032",0,-114.918843771,44.2973399105
"CH1033",0,-114.912183582,44.29703995849999
"CH1034",3,-114.856062057,44.3001203191
"CH1035",0,-114.822681391,44.3201403922
"CH1036",0,-114.844381746,44.30124039029999
"CH1037",0,-114.835781469,44.298440471
"CH1038",0,-114.666077286,44.3406413026
"CH1039",0,-114.691578146,44.3517410439
"CH1040",0,-114.644376463,44.3242415764
"CH1041",0,-114.665177122,44.3301413895
"CH1042",3,-114.724668962,44.3434508819
"CH1043",3,-114.68966806,44.3492810757
"CH1044",0,-114.744079202,44.3206409252
"CH1045",0,-114.74577932,44.3259408727
"CH1046",3,-114.740509113,44.3214709432
"CH1047",0,-114.717978506,44.3231410839
"CH1048",0,-114.732978892,44.3206410009
"CH1049",0,-114.723278544,44.31484111189999
"CH1050",0,-114.698557875,44.3165112674
"CH1051",0,-114.730778721,44.3123410801
"CH1052",0,-114.736878906,44.31344103
"CH1053",0,-114.753579409,44.3162408944
"CH1054",0,-114.74857924,44.3140409456
"CH1055",0,-114.7521793,44.310940945
"CH1056",0,-114.780179927,44.29924084469999
"CH1057",0,-114.722448323,44.2998412338
"CH1058",0,-114.72467836,44.2979412334
"CH1059",0,-114.797450333,44.2934507718
"CH1060",0,-114.81358071,44.2879407046
"CH1061",0,-114.827481042,44.2837406424
"CH1062",0,-114.817180744,44.282940719
"CH1063",0,-114.817170695,44.2792807477
"CH1064",0,-114.78856,44.2870608824
"CH1065",0,-114.781079799,44.2876409289
"CH1066",0,-114.778579684,44.28424097249999
"CH1067",0,-114.778879642,44.2804410001
"CH1068",0,-114.770779423,44.28094105149999
"CH1069",0,-114.767719235,44.2731711331
"CH1070",0,-114.766079116,44.2676411876
"CH1071",0,-114.822700673,44.2659208145
"CH1072",0,-114.826580771,44.2651407941
"CH1073",0,-114.829080785,44.26094080999999
"CH1074",3,-114.800499701,44.2392811759
"CH1075",0,-114.799079593,44.234041227
"CH1076",0,-114.796379476,44.23094126989999
"CH1077",0,-114.796079421,44.22734130049999
"CH1078",0,-114.79077924,44.22484135649999
"CH1079",0,-114.948283658,44.2270402616
"CH1080",0,-114.944383505,44.2237403145
"CH1081",0,-114.932483222,44.22734036759999
"CH1082",0,-114.867481345,44.2223408524
"CH1083",0,-114.859981173,44.22514088139999
"CH1084",0,-114.869981371,44.2190408615
"CH1085",0,-114.863881156,44.2156409302
"CH1086",0,-114.833280462,44.2276410441
"CH1087",0,-115.330795821,44.340436727
"CH1088",0,-115.175192108,44.3862374557
"CH1089",0,-115.198892169,44.34173763379999
"CH1090",0,-115.187991369,44.30483799629999
"CH1091",0,-115.051388049,44.3409386602
"CH1092",3,-115.050567958,44.3358687051
"CH1093",0,-115.036387605,44.3390387784
"CH1094",3,-115.074548527,44.3284385971
"CH1095",0,-115.042687666,44.3304388014
"CH1096",0,-115.062988033,44.3156387763
"CH1097",0,-115.071088171,44.3090387718
"CH1098",0,-115.059687588,44.289239005
"CH1099",3,-115.070297848,44.2865789527
"CH1100",3,-115.076617897,44.2770589838
"CH1101",0,-115.072187621,44.2656391042
"CH1102",3,-115.068567351,44.25294922929999
"CH1103",0,-114.99768537,44.25233972199999
"CH1104",0,-114.978284586,44.23404000009999
"CH1105",0,-114.908282014,44.1870408548
"CH1106",0,-115.144689661,44.2673385902
"CH1107",0,-115.187990048,44.2062387764
"CH1108",0,-115.118588049,44.2009392982
"CH1109",0,-115.167189207,44.1865390784
"CH1110",3,-115.100747291,44.18127957919999
"CH1111",0,-115.12078767,44.1679395486
"CH1112",0,-115.105487204,44.1648396791
"CH1113",0,-115.053285635,44.1559401105
"CH1114",0,-115.22748971,44.0987393764
"CH1115",0,-115.311892523,44.1342385008
"CH1116",0,-115.187488479,44.08953972849999
"CH1117",0,-115.148887601,44.1040398754
"CH1118",0,-115.018583613,44.0759410027
"CH1119",0,-115.233888755,44.01344004169999
"CH1120",0,-115.091085086,44.0351408435
"CH1121",0,-114.982482135,44.0398415492
"CH1122",0,-114.976581914,44.0354416262
"CH1123",0,-114.950181181,44.03544180679999
"CH1124",0,-115.007482467,44.0123416076
"CH1125",0,-114.997482165,44.01044169199999
"CH1126",0,-114.997482091,44.0048417389
"CH1127",0,-114.988581845,44.0048417998
"CH1128",0,-114.95638097,44.0062420083
"CH1129",0,-114.845479315,44.1148418676
"CH1130",0,-114.449679568,44.966538373
"CH1131",0,-114.840178883,44.0931420811
"CH1132",0,-114.366377523,44.9898387925
"CH1133",3,-114.282414905,44.9722994746
"CH1134",3,-114.300315464,44.9760793291
"CH1135",3,-114.11677004,44.9600706729
"CH1136",0,-114.119370107,44.9595406587
"CH1137",0,-114.126870149,44.9467406899
"CH1138",0,-114.006066903,44.9606414141
"CH1139",3,-114.003236723,44.9532014805
"CH1140",0,-114.003566596,44.94294154369999
"CH1141",0,-114.028867126,44.9287414648
"CH1142",0,-114.366576719,44.9298391751
"CH1143",0,-114.313874774,44.8962397512
"CH1144",3,-114.338795311,44.8836796642
"CH1145",0,-114.437178014,44.8776390347
"CH1146",0,-114.466078782,44.8740388614
"CH1147",0,-114.437677866,44.8656391104
"CH1148",0,-114.421577362,44.8620392437
"CH1149",3,-114.397776639,44.8582894304
"CH1150",0,-114.406376959,44.864039334
"CH1151",3,-114.036654281,44.69710295429999
"CH1152",0,-114.032964199,44.6987429677
"CH1153",0,-114.018863639,44.68654314609999
"CH1154",0,-114.041863523,44.6281433992
"CH1155",0,-114.453274252,44.5623410979
"CH1156",0,-114.454673667,44.5151414308
"CH1157",0,-114.418832395,44.49512181999999
"CH1158",0,-114.642678077,44.4498406356
"CH1159",0,-114.591876727,44.4554409397
"CH1160",0,-114.452972614,44.4390420039
"CH1161",0,-114.427971028,44.37174267899999
"CH1162",0,-114.355490823,44.510952132
"CH1163",0,-114.351600615,44.5034522131
"CH1164",0,-114.232167255,44.5034430172
"CH1165",0,-114.238267404,44.50174298859999
"CH1166",0,-114.328549718,44.484562507
"CH1167",0,-114.334659912,44.48623245349999
"CH1168",3,-114.339939962,44.4787324731
"CH1169",0,-114.34688012,44.47595244679999
"CH1170",0,-114.350490258,44.478732402
"CH1171",0,-114.308268995,44.4729427291
"CH1172",3,-114.348270254,44.4831723843
"CH1173",3,-114.348000247,44.4831923859
"CH1174",0,-114.371870851,44.47814226209999
"CH1175",0,-114.346880124,44.4762324447
"CH1176",0,-114.357990469,44.4787323514
"CH1177",0,-114.338269757,44.46674257279999
"CH1178",0,-114.340769686,44.45595263569999
"CH1179",0,-114.340489663,44.4548426458
"CH1180",0,-114.353870178,44.4654424772
"CH1181",0,-114.350209925,44.4540125865
"CH1182",0,-114.349099814,44.4479026393
"CH1183",0,-114.339659468,44.44178274839999
"CH1184",3,-114.332489307,44.4448527739
"CH1185",0,-114.342969474,44.4351427755
"CH1186",3,-114.33295932,44.44484277079999
"CH1187",0,-114.315468851,44.44654287589999
"CH1188",0,-114.073261,44.36654509709999
"CH1189",3,-114.442441292,44.3609526633
"CH1190",0,-114.332918045,44.3475335035
"CH1191",0,-114.324467668,44.3367736424
"CH1192",3,-114.359408586,44.33204344369999
"CH1193",0,-114.360468471,44.32094352169999
"CH1194",3,-114.361028445,44.31781354189999
"CH1195",0,-114.360468366,44.31289358359999
"CH1196",0,-114.322467289,44.3120438455
"CH1197",0,-114.358668281,44.3102636159
"CH1198",0,-114.359078243,44.3064536425
"CH1199",0,-114.355168083,44.30264369819999
"CH1200",0,-114.347167776,44.2962438014
"CH1201",0,-114.401369701,44.3273431971
"CH1202",3,-114.411349588,44.297343361
"CH1203",0,-114.410169708,44.30904327859999
"CH1204",0,-114.411859652,44.3011233284
"CH1205",0,-114.395169215,44.3034434229
"CH1206",0,-114.388868846,44.288743579
"CH1207",0,-114.404069181,44.28174353089999
"CH1208",3,-114.410899361,44.28095349109999
"CH1209",0,-114.411569323,44.2765435208
"CH1210",0,-114.437169948,44.2695434029
"CH1211",0,-114.404369109,44.2756435763
"CH1212",0,-114.382468475,44.2740437362
"CH1213",0,-114.368897972,44.2645839011
"CH1214",0,-114.324066752,44.26734418069999
"CH1215",0,-114.36911789,44.2578439522
"CH1216",3,-114.36390757,44.2444140922
"CH1217",3,-114.406848927,44.2563437101
"CH1218",3,-114.400209106,44.2842835372
"CH1219",3,-114.435489626,44.248453579
"CH1220",0,-114.247464253,44.2401449064
"CH1221",0,-114.375116714,44.1542947313
"CH1222",0,-114.369726499,44.1493348072
"CH1223",0,-114.381866062,44.0892452117
"CH1224",3,-114.562444025,44.31317221779999
"CH1225",3,-114.56438409,44.3140121982
"CH1226",3,-114.525563372,44.3420222458
"CH1227",3,-114.564554183,44.3206821456
"CH1228",0,-114.554373945,44.3242421872
"CH1229",0,-114.478271943,44.3340426268
"CH1230",0,-114.565774206,44.3198421438
"CH1231",3,-114.506882539,44.3184525532
"CH1232",3,-114.475681554,44.30991282989999
"CH1233",3,-114.503132282,44.30683266819999
"CH1234",3,-114.113271,45.231224
"CH1235",0,-114.578574326,44.30174219689999
"CH1236",3,-114.452280592,44.2864831692
"CH1237",0,-114.521872442,44.279042757
"CH1238",0,-114.482471379,44.2820429999
"CH1239",0,-114.52077212,44.2567829382
"CH1240",0,-114.530472362,44.2545428902
"CH1241",0,-114.521572066,44.25094297859999
"CH1242",0,-114.547672822,44.2529427864
"CH1243",0,-114.531572302,44.24764293689999
"CH1244",0,-114.502171378,44.2398431968
"CH1245",0,-114.535772176,44.22904305479999
"CH1246",0,-114.53607213,44.2248430859
"CH1247",0,-114.5774736,44.2487426177
"CH1248",0,-114.583273787,44.25064256349999
"CH1249",0,-114.596374117,44.2479424959
"CH1250",0,-114.595174131,44.25154247579999
"CH1251",0,-114.603274382,44.253442406
"CH1252",0,-114.610474559,44.2515423721
"CH1253",0,-114.626075048,44.25564223409999
"CH1254",0,-114.618874789,44.25124231749999
"CH1255",0,-114.634975254,44.25234219959999
"CH1256",3,-114.647165667,44.25790207319999
"CH1257",3,-114.67571698,44.29705157359999
"CH1258",0,-114.649076075,44.28484184969999
"CH1259",0,-114.656376195,44.27844184999999
"CH1260",0,-114.652676052,44.2754418985
"CH1261",0,-114.646075516,44.24874215249999
"CH1262",3,-114.653275732,44.249842095
"CH1263",0,-114.661575986,44.2515420253
"CH1264",0,-114.671576261,44.2512419597
"CH1265",0,-114.676376366,44.2490419443
"CH1266",0,-114.684976628,44.2506418733
"CH1267",0,-114.690476855,44.2562417919
"CH1268",3,-114.695247072,44.26262170939999
"CH1269",0,-114.687176292,44.2204420967
"CH1270",0,-114.626074392,44.2056426288
"CH1271",0,-114.627974271,44.19234272169999
"CH1272",3,-114.63049404,44.1693328886
"CH1273",0,-114.639074276,44.1690428328
"CH1274",0,-114.677675087,44.14874273429999
"CH1275",0,-114.728576327,44.1351424986
"CH1276",0,-114.725476179,44.13044255769999
"CH1277",3,-114.751606466,44.0967826542
"CH1278",3,-114.743296138,44.0893827713
"CH1279",3,-114.742756064,44.084862812
"CH1280",0,-114.662174197,44.1137431228
"CH1281",0,-114.721075079,44.0556431996
"CH1282",3,-114.607703008,44.1389732872
"CH1283",3,-114.586202357,44.1350334644
"CH1284",0,-114.577171954,44.1234436193
"CH1285",0,-114.580171966,44.11794364359999
"CH1286",0,-114.58717202,44.1070436849
"CH1287",0,-114.561871322,44.1076438509
"CH1288",0,-114.57077131,44.0876439538
"CH1289",0,-114.566871043,44.07544408
"CH1290",0,-114.554070638,44.0717441967
"CH1291",0,-114.602171899,44.06564392209999
"CH1292",3,-114.558710565,44.0561242938
"CH1293",0,-114.55827054,44.0551443049
"CH1294",0,-114.562170605,44.0517443066
"CH1295",0,-114.58497115,44.0448442097
"CH1296",0,-115.074687272,44.2342393353
"CH1297",0,-115.08688773,44.2431391806
"CH1298",0,-115.040786547,44.2506394389
"CH1299",0,-115.101387812,44.2190392722
"CH1300",0,-115.242191122,44.17403866039999
"CH1301",0,-115.20189116,44.26043824889999
"CH1302",0,-115.14018911,44.2354388738
"CH1303",0,-115.106388554,44.2642388793
"CH1304",0,-115.103288978,44.30233860169999
"CH1305",0,-115.158590394,44.2931382914
"CH1306",0,-115.127489796,44.31313835029999
"CH1307",0,-115.104689333,44.3259384083
"CH1308",0,-115.176591239,44.31873796679999
"CH1309",0,-115.155490636,44.3176381215
"CH1310",0,-115.123289918,44.330938241
"CH1311",0,-115.198291992,44.3298377302
"CH1312",0,-115.184991745,44.339037751
"CH1313",0,-115.142490763,44.3540379295
"CH1314",0,-115.15359118,44.36203779109999
"CH1315",0,-115.206591916,44.3070378502
"CH1316",0,-115.19359234,44.3654374876
"CH1317",0,-115.154988354,44.1479394747
"CH1318",0,-114.338327134,44.2659440959
"CH1319",0,-114.416639364,44.26886354649999
"CH1320",0,-114.361147606,44.2531540424
"CH1321",0,-115.10725198,44.5170469441
"CH1322",0,-114.320206861,44.2840140772
"CH1323",0,-115.110811701,44.4891071263
"CH1325",0,-115.134262915,44.5303466587
"CH1326",0,-114.728659726,44.392680479
"CH1331",0,-115.467853039,44.27550806700003
"CH1332",0,-115.4890529209999,44.24600774000004
"CH1333",0,-115.491553011,44.24770771600004
"CH1334",0,-114.805646203,44.23601746100007
"CH1336",0,-115.306788705,44.9382444020001
"CH1337",0,-114.046241131,44.091164227
"CH1338",0,-114.031349757,44.486770307
"CH1339",0,-114.212315658,44.4042181300001
"CH1340",0,-114.070755991,44.355828779
"DI0001",0,-113.938274493,45.6637379017
"DI0002",0,-113.968575285,45.65793772479999
"DI0003",0,-113.969075076,45.6417378019
"DI0004",0,-113.946074315,45.6345379938
"DI0005",0,-113.986375364,45.6265377605
"DI0006",0,-113.963274661,45.6237379313
"DI0007",0,-113.965474475,45.6056380076
"DI0008",0,-113.993874891,45.576537963
"DI0009",0,-113.981374386,45.56593810219999
"DI0010",0,-113.971334022,45.5603981987
"DI0011",0,-113.995474639,45.5548380637
"DI0012",3,-113.966873837,45.5562882501
"DI0013",0,-113.960173614,45.55403830709999
"DI0014",0,-113.971573952,45.5548382257
"DI0015",0,-113.975173976,45.5490382313
"DI0016",0,-113.992474331,45.5387381674
"DI0017",0,-113.996574419,45.5365381511
"DI0018",0,-113.996574376,45.5334381672
"DI0019",3,-113.908822515,45.58156851339999
"DI0020",0,-113.926372932,45.57513842749999
"DI0021",3,-113.919402647,45.569008506
"DI0022",0,-113.92907296,45.5715384276
"DI0023",0,-113.927672819,45.5642384746
"DI0024",3,-113.918402482,45.5590485639
"DI0025",3,-113.91856248,45.5585685653
"DI0026",3,-113.909712254,45.5606786143
"DI0027",0,-113.935172955,45.5584384536
"DI0028",0,-113.922172567,45.5573385472
"DI0029",0,-113.919972446,45.5531385838
"DI0030",3,-113.934932856,45.5516584902
"DI0031",3,-113.923212429,45.5451186033
"DI0032",3,-113.926382458,45.54055860539999
"DI0033",0,-113.927672485,45.5398386004
"DI0034",0,-113.934072643,45.537938567
"DI0035",0,-113.945773016,45.5406384739
"DI0036",0,-113.887621241,45.53300890649999
"DI0037",0,-113.940772816,45.536538529
"DI0038",0,-113.867671152,45.5684388585
"DI0039",3,-113.909382191,45.55677863659999
"DI0040",3,-113.863020926,45.5616989244
"DI0041",0,-113.888871362,45.53923886579999
"DI0042",3,-113.887411241,45.53349890539999
"DI0043",0,-113.886871146,45.52763893949999
"DI0044",3,-113.857870303,45.5269391388
"DI0045",0,-113.831369538,45.5267393185
"DI0046",0,-113.886070807,45.5045390656
"DI0047",0,-113.927972273,45.5237386821
"DI0048",0,-113.915171897,45.5231387718
"DI0049",0,-113.936072423,45.5176386592
"DI0050",0,-113.963273127,45.5120385046
"DI0051",0,-113.995774026,45.5095382976
"DI0052",0,-113.996073921,45.50123833919999
"DI0053",0,-113.932672169,45.50623874199999
"DI0054",0,-113.932171888,45.4867388482
"DI0055",0,-113.827669225,45.51153942259999
"DI0056",0,-113.834669324,45.5040394148
"DI0057",0,-113.823268916,45.4981395225
"DI0058",0,-113.826868989,45.4959395098
"DI0059",0,-113.849069072,45.4551395767
"DI0060",0,-113.834068569,45.44983970609999
"DI0061",0,-113.825168276,45.4470397809
"DI0062",0,-113.817467807,45.4287399311
"DI0063",0,-113.98887303,45.4512386539
"DI0064",0,-113.996572984,45.4317387069
"DI0065",0,-113.937171119,45.4198391729
"DI0066",0,-113.934670874,45.40703925939999
"DI0067",0,-113.90887018,45.4104394149
"DI0068",0,-113.938270921,45.40293925749999
"DI0069",0,-113.92827049,45.3923393829
"DI0070",0,-113.866068839,45.402039749
"DI0071",0,-113.943870617,45.3687394076
"DI0072",0,-113.994371893,45.3562391359
"DI0073",3,-114.000691971,45.3486791353
"DI0074",0,-113.953570725,45.3562394114
"DI0075",0,-113.912969479,45.3501397191
"DI0076",0,-113.951570475,45.342039504
"DI0077",0,-113.943870093,45.3301396225
"DI0078",0,-113.950170085,45.3162396582
"DI0079",0,-113.942669807,45.31153973529999
"DI0080",0,-113.934369546,45.3098398008
"DI0081",3,-113.987971013,45.304939467
"DI0082",3,-113.929829242,45.2969699042
"DI0083",0,-113.953269861,45.293139768
"DI0084",3,-113.951639786,45.291029791
"DI0085",0,-113.935769248,45.2848399331
"DI0086",0,-113.944969444,45.27983989969999
"DI0087",3,-113.939089268,45.2792899424
"DI0088",0,-113.927668871,45.2740400493
"DI0089",0,-113.963569931,45.27653979319999
"DI0090",3,-113.961929688,45.2620198875
"DI0091",0,-113.949669327,45.2612399746
"DI0092",3,-113.964659658,45.25400991519999
"DI0093",0,-113.943569089,45.2565400427
"DI0094",0,-113.94016892,45.2512400961
"DI0095",3,-113.945148952,45.2430501098
"DI0096",0,-113.954669196,45.2409400579
"DI0097",0,-113.905167751,45.2387404037
"DI0098",0,-113.935468588,45.2365402127
"DI0099",0,-113.902967531,45.2270404864
"DI0100",0,-113.994370045,45.21983991299999
"DI0101",0,-113.945168614,45.2179402555
"DI0102",0,-113.965769161,45.21484013489999
"DI0103",0,-113.979369507,45.21174006139999
"DI0104",3,-113.945908234,45.18812042539999
"DI0105",0,-113.971869226,45.20674014119999
"DI0106",0,-113.999369907,45.19904000109999
"DI0107",0,-113.930768071,45.2081404096
"DI0108",0,-113.917467628,45.2034405266
"DI0109",0,-113.932668018,45.20014044369999
"DI0110",0,-113.867666022,45.1898409408
"DI0111",0,-113.884966372,45.17904088829999
"DI0112",0,-113.939668001,45.1840404914
"DI0113",0,-113.938867922,45.1798405216
"DI0114",0,-113.951068199,45.1745404709
"DI0115",0,-113.956368339,45.17374043989999
"DI0116",0,-113.935167499,45.1562406864
"DI0117",0,-113.936567468,45.1509407086
"DI0118",0,-113.829364516,45.15904137939999
"DI0119",0,-113.880465837,45.14874109829999
"DI0120",0,-113.86246507,45.129841332
"DI0121",0,-113.815163743,45.13154163839999
"DI0122",0,-113.884065411,45.1092413113
"DI0123",0,-113.983568253,45.1095406414
"DI0124",0,-113.999368648,45.10544056
"DI0125",3,-113.985348251,45.10566065299999
"DI0126",0,-113.997168064,45.0665408122
"DI0127",3,-113.926866277,45.0826911855
"DI0128",3,-113.926876243,45.08012120119999
"DI0129",3,-113.898195461,45.0827713773
"DI0130",3,-113.857084194,45.075661696
"DI0131",0,-113.856364092,45.0695417383
"DI0132",0,-113.900765313,45.06624146119999
"DI0133",0,-113.896365144,45.0629415109
"DI0134",0,-113.904365279,45.05594150029999
"DI0135",0,-113.909965305,45.0459415244
"DI0136",0,-113.963866669,45.03314124209999
"DI0137",0,-113.90266472,45.0176417488
"DI0138",0,-113.846063451,45.04344196749999
"DI0139",0,-113.829662879,45.03564212529999
"DI0140",3,-113.829202597,45.0153222545
"DI0141",0,-113.718259817,45.0442428149
"DI0142",0,-113.709959034,45.002943126
"DI0143",3,-113.786565619,45.3324806669
"DI0144",0,-113.822166667,45.3345404166
"DI0145",3,-113.831666956,45.33579034589999
"DI0146",0,-113.822666698,45.3357504065
"DI0147",0,-113.878568228,45.3304400606
"DI0148",0,-113.741364265,45.3281409939
"DI0149",0,-113.748264329,45.3181410037
"DI0150",0,-113.731563816,45.31564112949999
"DI0151",3,-113.737543587,45.2858012578
"DI0152",0,-113.732463284,45.27404135859999
"DI0153",0,-113.812665644,45.2787407951
"DI0154",0,-113.759364069,45.2751411725
"DI0155",0,-113.746863636,45.269541288
"DI0156",0,-113.734663249,45.2667413856
"DI0158",3,-113.759943957,45.2655412234
"DI0159",0,-113.735163141,45.2576414343
"DI0160",0,-113.69313228,45.2832115692
"DI0161",0,-113.688562026,45.2740416518
