"IndexedObjectId","MinGX","MinGY","MaxGX","MaxGY"
1,271225612,1271523460,271225612,1271523460
2,271270712,1271492781,271270712,1271492781
3,270737106,1271356923,270737106,1271356923
4,270732719,1271330704,270732719,1271330704
5,271046561,1271078009,271046561,1271078009
6,271690131,1271093168,271690131,1271093168
7,268979291,1270815731,268979291,1270815731
8,269648909,1270683051,269648909,1270683051
9,269965238,1270818845,269965238,1270818845
10,270069469,1270825002,270069469,1270825002
11,270107810,1270844969,270107810,1270844969
12,270127731,1270849628,270127731,1270849628
13,270072435,1270713213,270072435,1270713213
14,270149709,1270744928,270149709,1270744928
15,269941087,1270857336,269941087,1270857336
16,270583313,1270862167,270583313,1270862167
17,268797039,1270207807,268797039,1270207807
18,268806921,1270193969,268806921,1270193969
19,268797040,1270172438,268797040,1270172438
20,268858503,1270141721,268858503,1270141721
21,269101083,1269495019,269101083,1269495019
22,269959598,1269415501,269959598,1269415501
23,270558029,1269272519,270558029,1269272519
24,272533409,1268526990,272533409,1268526990
25,270530726,1268117247,270530726,1268117247
26,269484384,1267941618,269484384,1267941618
27,271456289,1271461884,271456289,1271461884
28,271394787,1271397318,271394787,1271397318
29,249931911,1273616056,249931911,1273616056
30,249701476,1273212336,249701476,1273212336
31,249729935,1273210660,249729935,1273210660
32,250496357,1272787427,250496357,1272787427
33,250417305,1272742232,250417305,1272742232
34,250442483,1272734589,250442483,1272734589
35,250482919,1272669711,250482919,1272669711
36,250891542,1272832241,250891542,1272832241
37,250618100,1272649633,250618100,1272649633
38,250581737,1272526949,250581737,1272526949
39,250445769,1272214318,250445769,1272214318
40,250439050,1272163078,250439050,1272163078
41,250237148,1272239047,250237148,1272239047
42,250094378,1272349137,250094378,1272349137
43,250069161,1272288571,250069161,1272288571
44,250018487,1272341335,250018487,1272341335
45,249965957,1272331917,249965957,1272331917
46,249938526,1272252971,249938526,1272252971
47,249878170,1272149149,249878170,1272149149
48,249749671,1272106048,249749671,1272106048
49,249484090,1272383124,249484090,1272383124
50,249549706,1272169195,249549706,1272169195
51,249628759,1272084554,249628759,1272084554
52,249567415,1272036452,249567415,1272036452
53,249573976,1272041072,249573976,1272041072
54,249648642,1272016301,249648642,1272016301
55,249594847,1271969934,249594847,1271969934
56,249682675,1271966874,249682675,1271966874
57,249709039,1271940549,249709039,1271940549
58,249756431,1271989917,249756431,1271989917
59,249824337,1272005504,249824337,1272005504
60,249830898,1272019420,249830898,1272019420
61,249701371,1271963757,249701371,1271963757
62,249880308,1271892637,249880308,1271892637
63,249751689,1271852463,249751689,1271852463
64,249786077,1271832435,249786077,1271832435
65,250048139,1271671695,250048139,1271671695
66,250555657,1271747334,250555657,1271747334
67,248753807,1271651609,248753807,1271651609
68,248844956,1271619417,248844956,1271619417
69,248816497,1271543258,248816497,1271543258
70,248694361,1271515465,248694361,1271515465
71,248671437,1271433774,248671437,1271433774
72,248625192,1271344326,248625192,1271344326
73,248557208,1271216586,248557208,1271216586
74,248606616,1271201039,248606616,1271201039
75,248546142,1271096113,248546142,1271096113
76,248532031,1271026681,248532031,1271026681
77,248669309,1270741619,248669309,1270741619
78,248797925,1271051158,248797925,1271051158
79,248727569,1270977352,248727569,1270977352
80,248705434,1270960151,248705434,1270960151
81,248729545,1270960152,248729545,1270960152
82,248732984,1270934186,248732984,1270934186
170,248431138,1269287767,248431138,1269287767
171,248649560,1269436671,248649560,1269436671
172,248764740,1269423032,248764740,1269423032
173,249241348,1269548633,249241348,1269548633
174,249319294,1269562224,249319294,1269562224
175,249403840,1269656098,249403840,1269656098
176,249474236,1269693181,249474236,1269693181
177,249587282,1269650077,249587282,1269650077
178,249967091,1269646876,249967091,1269646876
179,249161190,1269401501,249161190,1269401501
180,249141428,1269289430,249141428,1269289430
181,249262220,1269329287,249262220,1269329287
182,249152496,1269161948,249152496,1269161948
183,249127200,1269108431,249127200,1269108431
184,249794798,1269427461,249794798,1269427461
185,249875037,1269315382,249875037,1269315382
186,249552108,1269169677,249552108,1269169677
187,249839862,1269044451,249839862,1269044451
188,250133976,1269179063,250133976,1269179063
189,250146072,1269117765,250146072,1269117765
190,250196389,1269136027,250196389,1269136027
191,250126427,1269104028,250126427,1269104028
192,250148167,1269086927,250148167,1269086927
193,250201134,1268901632,250201134,1268901632
194,249553180,1268690483,249553180,1268690483
195,249616423,1268654784,249616423,1268654784
196,249981370,1268669056,249981370,1268669056
197,249574012,1268558886,249574012,1268558886
198,249721169,1268528267,249721169,1268528267
199,249875835,1268612315,249875835,1268612315
200,250380982,1268606261,250380982,1268606261
201,250296398,1268435000,250296398,1268435000
202,250514978,1268465834,250514978,1268465834
203,249285314,1268324903,249285314,1268324903
204,249229187,1268269873,249229187,1268269873
205,249271085,1268233009,249271085,1268233009
206,249376225,1268275927,249376225,1268275927
207,249806667,1268273180,249806667,1268273180
208,249482948,1268054249,249482948,1268054249
209,249926475,1267952101,249926475,1267952101
210,250696013,1268115304,250696013,1268115304
211,250790481,1268142806,250790481,1268142806
212,251071514,1268069662,251071514,1268069662
213,252632002,1269490448,252632002,1269490448
214,252716194,1269450684,252716194,1269450684
215,252073100,1269323132,252073100,1269323132
216,252096029,1268987668,252096029,1268987668
217,251984171,1268866367,251984171,1268866367
218,251779821,1268658607,251779821,1268658607
219,251774290,1268384371,251774290,1268384371
220,252651614,1268767052,252651614,1268767052
221,252622128,1268725833,252622128,1268725833
222,252447426,1268271556,252447426,1268271556
223,251740301,1268010174,251740301,1268010174
224,249750779,1271960641,249750779,1271960641
225,249721134,1271923576,249721134,1271923576
226,249624492,1272000881,249624492,1272000881
227,251565601,1267308380,251565601,1267308380
228,251782088,1267310467,251782088,1267310467
229,251800784,1267303994,251800784,1267303994
230,251792879,1267271627,251792879,1267271627
231,251960865,1267317711,251960865,1267317711
232,252115809,1267323748,252115809,1267323748
233,252082370,1267290995,252082370,1267290995
234,252120157,1267279310,252120157,1267279310
235,252073121,1267262853,252073121,1267262853
236,252115810,1267244367,252115810,1267244367
237,252135573,1267184968,252135573,1267184968
238,252044543,1267257860,252044543,1267257860
239,252054148,1267245848,252054148,1267245848
240,252067587,1267227747,252067587,1267227747
241,252024424,1267255447,252024424,1267255447
242,252041105,1267232135,252041105,1267232135
243,252032369,1267239814,252032369,1267239814
244,252003831,1267248974,252003831,1267248974
245,252006005,1267238278,252006005,1267238278
246,251971934,1267200323,251971934,1267200323
247,251980630,1267172901,251980630,1267172901
248,251931222,1267201967,251931222,1267201967
249,251945451,1267189354,251945451,1267189354
250,251956519,1267128484,251956519,1267128484
251,251879838,1267137805,251879838,1267137805
252,251887348,1267112034,251887348,1267112034
253,251808651,1267108633,251808651,1267108633
254,251839126,1267098326,251839126,1267098326
255,251856992,1267078644,251856992,1267078644
256,251856518,1267069269,251856518,1267069269
257,251852170,1267052274,251852170,1267052274
258,251853356,1267041859,251853356,1267041859
259,251825016,1267067898,251825016,1267067898
260,251802051,1267076669,251802051,1267076669
261,251810588,1267061593,251810588,1267061593
262,251804462,1267054028,251804462,1267054028
263,251813830,1267047888,251813830,1267047888
264,251886835,1267087142,251886835,1267087142
265,251797229,1267028154,251797229,1267028154
266,251779837,1267058304,251779837,1267058304
267,251762445,1267058304,251762445,1267058304
268,251776675,1267047888,251776675,1267047888
269,251782209,1267040213,251782209,1267040213
270,251744658,1267061593,251744658,1267061593
271,251733947,1267077491,251733947,1267077491
272,251758888,1267030894,251758888,1267030894
273,251756912,1267022124,251756912,1267022124
274,251725014,1266996635,251725014,1266996635
275,251725923,1267043831,251725923,1267043831
276,251712287,1267033635,251712287,1267033635
277,251733592,1267011161,251733592,1267011161
278,251741497,1267003487,251741497,1267003487
279,251757782,1266987318,251757782,1266987318
280,251750193,1266985400,251750193,1266985400
281,251772683,1266991648,251772683,1266991648
282,251734382,1266987428,251734382,1266987428
283,251724738,1266996635,251724738,1266996635
284,251721892,1267000034,251721892,1267000034
285,251711654,1267007543,251711654,1267007543
286,251690903,1267005131,251690903,1267005131
287,251699599,1267012805,251699599,1267012805
288,251687741,1267032538,251687741,1267032538
289,251685369,1267057206,251685369,1267057206
290,251683392,1267069267,251683392,1267069267
291,251676673,1267022123,251676673,1267022123
292,251658096,1267035827,251658096,1267035827
293,251642681,1267035827,251642681,1267035827
294,251638333,1267018834,251638333,1267018834
295,251650191,1266996361,251650191,1266996361
296,251624894,1267000745,251624894,1267000745
297,251600783,1267017189,251600783,1267017189
298,251624104,1266985399,251624104,1266985399
299,251608649,1266963859,251608649,1266963859
300,251641654,1266965778,251641654,1266965778
301,251618966,1266944733,251618966,1266944733
302,251666793,1266948679,251666793,1266948679
303,252096049,1266941559,252096049,1266941559
304,249559685,1262494503,249559685,1262494503
305,249581819,1262512346,249581819,1262512346
306,249562017,1262473526,249562017,1262473526
307,249613441,1262458281,249613441,1262458281
308,249622532,1262469093,249622532,1262469093
309,249637947,1262478284,249637947,1262478284
310,249647828,1262490179,249647828,1262490179
311,249660872,1262490179,249660872,1262490179
312,249599686,1262426549,249599686,1262426549
313,249613441,1262417738,249613441,1262417738
314,249628066,1262420982,249628066,1262420982
315,249631228,1262446388,249631228,1262446388
316,249627868,1262467850,249627868,1262467850
317,249642295,1262448010,249642295,1262448010
318,249652967,1262458281,249652967,1262458281
319,249661703,1262442821,249661703,1262442821
320,249678264,1262465850,249678264,1262465850
321,249689924,1262463201,249689924,1262463201
322,249687039,1262441632,249687039,1262441632
323,249667671,1262444983,249667671,1262444983
324,249650991,1262426928,249650991,1262426928
325,249662059,1262420982,249662059,1262420982
326,249674668,1262414982,249674668,1262414982
327,249662059,1262410712,249662059,1262410712
328,249676288,1262416658,249676288,1262416658
329,249681822,1262409090,249681822,1262409090
330,249691703,1262416658,249691703,1262416658
331,249667592,1262403145,249667592,1262403145
332,249670557,1262407144,249670557,1262407144
333,249652177,1262388010,249652177,1262388010
334,249686091,1262426982,249686091,1262426982
335,249684470,1262407739,249684470,1262407739
336,249720162,1262434496,249720162,1262434496
337,249766408,1262426929,249766408,1262426929
338,249822140,1262434497,249822140,1262434497
339,249823009,1262525703,249823009,1262525703
340,249893682,1262583187,249893682,1262583187
341,249889334,1262568045,249889334,1262568045
342,249943366,1262560853,249943366,1262560853
343,249930837,1262551822,249930837,1262551822
344,249954948,1262550200,249954948,1262550200
345,249936370,1262542629,249936370,1262542629
346,249940718,1262535059,249940718,1262535059
347,249915422,1262508023,249915422,1262508023
348,249935185,1262513971,249935185,1262513971
349,249949414,1262521541,249949414,1262521541
350,249961668,1262521541,249961668,1262521541
351,249890876,1262456770,249890876,1262456770
352,249890798,1262411795,249890798,1262411795
353,249970363,1262508024,249970363,1262508024
354,249994475,1262506402,249994475,1262506402
355,249981431,1262490182,249981431,1262490182
356,249990127,1262491804,249990127,1262491804
357,249946253,1262482612,249946253,1262482612
358,249961668,1262482613,249961668,1262482613
359,249974751,1262473368,249974751,1262473368
360,249950601,1262473422,249950601,1262473422
361,249961668,1262475044,249961668,1262475044
362,249940719,1262457203,249940719,1262457203
363,249956134,1262455581,249956134,1262455581
364,249966016,1262444770,249966016,1262444770
365,249970127,1262452068,249970127,1262452068
366,249992499,1262470719,249992499,1262470719
367,249978190,1262446932,249978190,1262446932
368,250034001,1262513972,250034001,1262513972
369,250007360,1262477423,250007360,1262477423
370,250037559,1262471801,250037559,1262471801
371,250038349,1262461529,250038349,1262461529
372,249711940,1262471149,249711940,1262471149
373,250091314,1262486939,250091314,1262486939
374,250065978,1262461529,250065978,1262461529
375,250077994,1262463367,250077994,1262463367
376,250072737,1262455583,250072737,1262455583
377,250083409,1262457204,250083409,1262457204
378,250077085,1262446393,250077085,1262446393
379,250019101,1262398013,250019101,1262398013
380,250008705,1262436121,250008705,1262436121
381,250022144,1262437743,250022144,1262437743
382,250038349,1262438824,250038349,1262438824
383,250042500,1262422661,250042500,1262422661
384,250068706,1262431040,250068706,1262431040
385,250081433,1262424229,250081433,1262424229
386,249939534,1262403147,249939534,1262403147
387,249957321,1262376123,249957321,1262376123
388,249975187,1262403850,249975187,1262403850
389,249991313,1262410715,249991313,1262410715
390,249994476,1262384771,249994476,1262384771
391,250000009,1262389635,250000009,1262389635
392,250040840,1262415851,250040840,1262415851
393,250016610,1262410715,250016610,1262410715
394,250057323,1262393960,250057323,1262393960
395,250116612,1262444771,250116612,1262444771
396,250107086,1262419743,250107086,1262419743
397,250153766,1262452340,250153766,1262452340
398,250139537,1262430176,250139537,1262430176
399,250136177,1262425041,250136177,1262425041
400,250152739,1262423473,250152739,1262423473
401,250100446,1262397257,250100446,1262397257
402,250107086,1262396338,250107086,1262396338
403,250129972,1262352074,250129972,1262352074
404,250132028,1262386394,250132028,1262386394
405,250154083,1262390880,250154083,1262390880
406,250145901,1262386448,250145901,1262386448
407,250155822,1262404501,250155822,1262404501
408,250153372,1262370720,250153372,1262370720
409,250157562,1262358776,250157562,1262358776
410,250161277,1262377746,250161277,1262377746
411,250165230,1262371261,250165230,1262371261
412,250169222,1262399096,250169222,1262399096
413,250171158,1262411744,250171158,1262411744
414,250171316,1262423798,250171316,1262423798
415,250259301,1262556151,250259301,1262556151
416,250203569,1262472451,250203569,1262472451
417,250198826,1262449637,250198826,1262449637
418,250205349,1262429636,250205349,1262429636
419,250201198,1262424231,250201198,1262424231
420,250154518,1262383367,250154518,1262383367
421,250162226,1262383043,250162226,1262383043
422,250185981,1262382665,250185981,1262382665
423,250178866,1262380016,250178866,1262380016
424,250184044,1262371909,250184044,1262371909
458,251604177,1267511107,251604177,1267511107
459,251467971,1267317706,251467971,1267317706
460,251507501,1266997456,251507501,1266997456
461,251491058,1266977834,251491058,1266977834
462,251431611,1266944293,251431611,1266944293
463,251369160,1266857662,251369160,1266857662
464,251353942,1266831803,251353942,1266831803
465,251333113,1266761743,251333113,1266761743
466,251409873,1266747778,251409873,1266747778
467,252472728,1267738249,252472728,1267738249
468,252518579,1267737150,252518579,1267737150
469,252628463,1267657505,252628463,1267657505
470,252294860,1267661896,252294860,1267661896
471,252264030,1267588857,252264030,1267588857
472,252367195,1267518581,252367195,1267518581
473,252086162,1267490032,252086162,1267490032
474,252216995,1267453257,252216995,1267453257
475,252306720,1267453258,252306720,1267453258
476,252306720,1267413742,252306720,1267413742
477,252254151,1267351183,252254151,1267351183
478,252170712,1267206303,252170712,1267206303
479,252369452,1267067684,252369452,1267067684
480,252543091,1267090657,252543091,1267090657
481,252380876,1266957345,252380876,1266957345
482,251798418,1266699424,251798418,1266699424
483,251862055,1266725163,251862055,1266725163
484,252958112,1267750889,252958112,1267750889
485,252900839,1267682004,252900839,1267682004
486,252905780,1267653883,252905780,1267653883
487,252954557,1267500471,252954557,1267500471
488,252921869,1267489876,252921869,1267489876
489,252865781,1267467040,252865781,1267467040
490,252872343,1267401125,252872343,1267401125
491,252906336,1267406064,252906336,1267406064
492,252957720,1267412925,252957720,1267412925
493,252932700,1267399863,252932700,1267399863
494,249084539,1266372639,249084539,1266372639
495,249467550,1266371001,249467550,1266371001
496,249165573,1265915615,249165573,1265915615
497,250295549,1266381513,250295549,1266381513
498,250228436,1266044578,250228436,1266044578
499,251280230,1266412051,251280230,1266412051
500,251831624,1266323981,251831624,1266323981
501,251924904,1266489759,251924904,1266489759
502,252022535,1266454737,252022535,1266454737
503,252069574,1266208591,252069574,1266208591
504,252193687,1266156652,252193687,1266156652
505,252798832,1266558182,252798832,1266558182
506,252552230,1266287015,252552230,1266287015
507,252548672,1266285264,252548672,1266285264
508,252755752,1266235938,252755752,1266235938
509,252457329,1266094336,252457329,1266094336
510,252826111,1266015640,252826111,1266015640
511,252764845,1266014000,252764845,1266014000
512,252450255,1265955202,252450255,1265955202
513,252437765,1265945860,252437765,1265945860
514,252421006,1265904940,252421006,1265904940
515,252309067,1265875933,252309067,1265875933
516,252334405,1265768179,252334405,1265768179
517,252405552,1265786200,252405552,1265786200
518,252437569,1265789477,252437569,1265789477
519,252402390,1265766542,252402390,1265766542
520,252425316,1265758897,252425316,1265758897
521,252606424,1265929690,252606424,1265929690
522,252629666,1265907838,252629666,1265907838
523,252800025,1265895439,252800025,1265895439
524,252780261,1265889430,252780261,1265889430
525,252753779,1265868126,252753779,1265868126
526,252728482,1265868126,252728482,1265868126
527,252704371,1265865395,252704371,1265865395
528,252674726,1265862117,252674726,1265862117
529,252627374,1265859987,252627374,1265859987
530,252723186,1265847534,252723186,1265847534
531,252719787,1265833716,252719787,1265833716
532,252745874,1265836447,252745874,1265836447
533,252842714,1265821156,252842714,1265821156
534,252564883,1265833496,252564883,1265833496
535,252570653,1265841470,252570653,1265841470
536,252555001,1265822846,252555001,1265822846
537,252541681,1265810012,252541681,1265810012
538,252529744,1265821317,252529744,1265821317
539,252443024,1265716692,252443024,1265716692
540,252557769,1265716693,252557769,1265716693
541,252388162,1265668267,252388162,1265668267
542,252470455,1265701514,252470455,1265701514
543,252503420,1265713635,252503420,1265713635
544,252561248,1265701952,252561248,1265701952
545,252553777,1265683554,252553777,1265683554
546,252427689,1265589124,252427689,1265589124
547,252585794,1265615322,252585794,1265615322
548,252786587,1265750164,252786587,1265750164
607,250589726,1264182432,250589726,1264182432
608,250605141,1264172107,250605141,1264172107
609,250790519,1264218845,250790519,1264218845
610,250804749,1264150916,250804749,1264150916
611,250800402,1264116142,250800402,1264116142
612,250296440,1264150911,250296440,1264150911
613,250398735,1264093537,250398735,1264093537
614,250293279,1264050945,250293279,1264050945
615,250309880,1264038995,250309880,1264038995
616,250328458,1263989025,250328458,1263989025
617,250398657,1263971158,250398657,1263971158
618,250322925,1263910827,250322925,1263910827
619,250630439,1264060183,250630439,1264060183
620,250737951,1263992288,250737951,1263992288
621,251026494,1263987946,251026494,1263987946
622,251211083,1263948303,251211083,1263948303
623,250103198,1263933305,250103198,1263933305
624,249883788,1263775105,249883788,1263775105
625,248972309,1263864120,248972309,1263864120
626,248994882,1263479371,248994882,1263479371
627,248945042,1263250665,248945042,1263250665
628,249108681,1263291311,249108681,1263291311
629,248914729,1262876208,248914729,1262876208
630,248987738,1262482603,248987738,1262482603
631,249815688,1263426078,249815688,1263426078
632,249784700,1263299014,249784700,1263299014
633,249660865,1263223578,249660865,1263223578
634,249720708,1263179312,249720708,1263179312
635,249693238,1263125680,249693238,1263125680
636,249678258,1263101684,249678258,1263101684
637,249605926,1262921361,249605926,1262921361
638,249603555,1262874808,249603555,1262874808
639,249597231,1262814730,249597231,1262814730
640,249405925,1262670264,249405925,1262670264
641,249347823,1262541001,249347823,1262541001
642,249498417,1262654036,249498417,1262654036
643,249505927,1262634023,249505927,1262634023
644,249486164,1262619419,249486164,1262619419
645,249532094,1262592648,249532094,1262592648
646,249593676,1262668643,249593676,1262668643
647,249581818,1262640514,249581818,1262640514
648,249487351,1262482608,249487351,1262482608
649,249724508,1262687037,249724508,1262687037
650,249806444,1262826964,249806444,1262826964
651,249860120,1262944914,249860120,1262944914
652,249966013,1262808781,249966013,1262808781
653,249935182,1262784429,249935182,1262784429
654,249949413,1262688121,249949413,1262688121
655,249884985,1262637272,249884985,1262637272
656,249916606,1262640518,249916606,1262640518
657,249871547,1262606983,249871547,1262606983
658,250050600,1262757374,250050600,1262757374
659,250075897,1262730321,250075897,1262730321
660,250125067,1262794334,250125067,1262794334
661,250127439,1262760513,250127439,1262760513
662,250160403,1262834165,250160403,1262834165
663,250280246,1262948437,250280246,1262948437
664,250276139,1262557125,250276139,1262557125
665,250571945,1263490287,250571945,1263490287
666,250612658,1263419254,250612658,1263419254
667,250587362,1263386183,250587362,1263386183
668,250628074,1263395400,250628074,1263395400
669,250735586,1263385100,250735586,1263385100
670,250519774,1263105484,250519774,1263105484
671,250639106,1262960460,250639106,1262960460
672,250588592,1262831896,250588592,1262831896
673,250730061,1262496136,250730061,1262496136
674,250695278,1262437749,250695278,1262437749
675,250784212,1262432885,250784212,1262432885
676,251422953,1263026419,251422953,1263026419
677,251229640,1261884401,251229640,1261884401
678,251754895,1263024635,251754895,1263024635
679,251843514,1263022091,251843514,1263022091
680,251853396,1262985811,251853396,1262985811
681,252079408,1262884521,252079408,1262884521
682,251942331,1262917053,251942331,1262917053
683,251909524,1262904602,251909524,1262904602
684,251490944,1262446406,251490944,1262446406
685,252302419,1262571313,252302419,1262571313
686,252385821,1262438847,252385821,1262438847
687,252518630,1262404253,252518630,1262404253
688,252617446,1262372906,252617446,1262372906
689,249875104,1262554417,249875104,1262554417
690,249969058,1262571452,249969058,1262571452
691,249894077,1262598871,249894077,1262598871
692,249869175,1262614555,249869175,1262614555
693,250180961,1262387259,250180961,1262387259
694,250180171,1262397150,250180171,1262397150
695,250162897,1262421095,250162897,1262421095
696,250072461,1262409689,250072461,1262409689
697,250116454,1262379691,250116454,1262379691
698,250092897,1262368017,250092897,1262368017
699,250092501,1262390717,250092501,1262390717
700,252585793,1265769438,252585793,1265769438
701,252434129,1265862333,252434129,1265862333
702,252425908,1265798870,252425908,1265798870
703,252408358,1265800781,252408358,1265800781
704,252424841,1265819295,252424841,1265819295
705,252399742,1265817165,252399742,1265817165
706,252632947,1265897185,252632947,1265897185
707,252485830,1265863809,252485830,1265863809
708,252470808,1265975473,252470808,1265975473
709,252720814,1265828910,252720814,1265828910
710,251550749,1267068962,251550749,1267068962
711,252442002,1266983714,252442002,1266983714
712,252275182,1267853486,252275182,1267853486
713,256440730,1273297902,256440730,1273297902
714,256401994,1273292872,256401994,1273292872
715,256468004,1273276107,256468004,1273276107
716,256479071,1273269960,256479071,1273269960
717,256020169,1273248161,256020169,1273248161
718,256023332,1273224693,256023332,1273224693
719,256031237,1273214076,256031237,1273214076
720,256056139,1273214077,256056139,1273214077
721,256083807,1273214077,256083807,1273214077
722,256124520,1273193963,256124520,1273193963
723,256219778,1273201228,256219778,1273201228
724,256207921,1273178321,256207921,1273178321
725,256215431,1273166030,256215431,1273166030
726,256181438,1273139216,256181438,1273139216
727,256177091,1273122458,256177091,1273122458
728,256154956,1273103466,256154956,1273103466
729,256175905,1273071072,256175905,1273071072
730,256138750,1273072747,256138750,1273072747
731,256111082,1273120781,256111082,1273120781
732,256058511,1273117429,256058511,1273117429
733,256013451,1273153179,256013451,1273153179
734,256030052,1273114636,256030052,1273114636
735,256010289,1273091177,256010289,1273091177
736,256004756,1273068278,256004756,1273068278
737,255996851,1273047615,255996851,1273047615
738,256169581,1273038681,256169581,1273038681
739,256109106,1273016903,256109106,1273016903
740,256080647,1272999593,256080647,1272999593
741,256164839,1273007411,256164839,1273007411
742,256096854,1272951577,256096854,1272951577
753,256268396,1273156534,256268396,1273156534
754,256237922,1273137820,256237922,1273137820
755,256236301,1273134021,256236301,1273134021
756,256226499,1273103467,256226499,1273103467
757,256234009,1273096206,256234009,1273096206
758,256264839,1273130279,256264839,1273130279
759,256293298,1273126927,256293298,1273126927
760,256280255,1273106819,256280255,1273106819
761,256320967,1273116315,256320967,1273116315
762,256344762,1273117320,256344762,1273117320
763,256314248,1273094531,256314248,1273094531
764,256300018,1273075542,256300018,1273075542
765,256272745,1273080568,256272745,1273080568
766,256253772,1273069398,256253772,1273069398
767,256290137,1273064930,256290137,1273064930
768,256275907,1273052644,256275907,1273052644
769,256341917,1273041475,256341917,1273041475
770,256326501,1273049293,256326501,1273049293
771,256311086,1273050969,256311086,1273050969
772,256304367,1273038683,256304367,1273038683
773,256288952,1273013554,256288952,1273013554
774,256318596,1273019697,256318596,1273019697
775,256324130,1273004620,256324130,1273004620
776,256339546,1272993453,256339546,1272993453
777,256429822,1273145195,256429822,1273145195
778,256390138,1273139218,256390138,1273139218
779,256390138,1273124135,256390138,1273124135
780,256401205,1273125253,256401205,1273125253
781,256402154,1273099056,256402154,1273099056
782,256370731,1273069734,256370731,1273069734
783,256364842,1273046502,256364842,1273046502
784,256394487,1273043151,256394487,1273043151
785,256430851,1273060464,256430851,1273060464
786,256481049,1273066607,256481049,1273066607
787,256425317,1273038684,256425317,1273038684
788,256414250,1273024723,256414250,1273024723
789,256372352,1273023048,256372352,1273023048
790,256322154,1272953254,256322154,1272953254
791,256285790,1272949904,256285790,1272949904
792,256302391,1272933156,256302391,1272933156
793,256327688,1272934831,256327688,1272934831
794,256337570,1272921992,256337570,1272921992
795,256314249,1272928690,256314249,1272928690
796,256326503,1272911385,256326503,1272911385
797,258762157,1273311115,258762157,1273311115
798,258635238,1273313014,258635238,1273313014
799,258817692,1273274453,258817692,1273274453
800,258809945,1273262159,258809945,1273262159
801,258798878,1273254335,258798878,1273254335
802,258635239,1273209073,258635239,1273209073
803,258653026,1273200134,258653026,1273200134
804,258697888,1273220696,258697888,1273220696
805,258706742,1273242823,258706742,1273242823
806,258719509,1273220808,258719509,1273220808
807,258727019,1273220137,258727019,1273220137
808,258739549,1273216729,258739549,1273216729
809,258758403,1273210807,258758403,1273210807
810,258774767,1273221926,258774767,1273221926
811,258735240,1273202928,258735240,1273202928
812,258756189,1273202929,258756189,1273202929
813,258770419,1273198459,258770419,1273198459
814,258722197,1273180021,258722197,1273180021
815,258766625,1273162368,258766625,1273162368
816,258774767,1273144268,258774767,1273144268
817,258701249,1273112987,258701249,1273112987
818,258664094,1273089527,258664094,1273089527
819,258888998,1273243160,258888998,1273243160
820,258883464,1273221927,258883464,1273221927
821,258880302,1273200136,258880302,1273200136
822,258891093,1273184772,258891093,1273184772
940,256605186,1270646346,256605186,1270646346
941,256627321,1270644683,256627321,1270644683
942,256582261,1270632489,256582261,1270632489
943,256561312,1270606439,256561312,1270606439
944,256554988,1270590921,256554988,1270590921
945,256568032,1270585933,256568032,1270585933
946,256549454,1270575403,256549454,1270575403
947,256570008,1270563212,256570008,1270563212
948,256518583,1270720131,256518583,1270720131
949,256482260,1270513895,256482260,1270513895
950,256617440,1270603114,256617440,1270603114
951,256613092,1270587596,256613092,1270587596
952,256605187,1270564875,256605187,1270564875
953,256624159,1270564875,256624159,1270564875
954,256568033,1270486193,256568033,1270486193
955,256634035,1271222776,256634035,1271222776
956,256676960,1271208339,256676960,1271208339
957,256698463,1271221110,256698463,1271221110
958,256688582,1271143935,256688582,1271143935
959,256746963,1271086871,256746963,1271086871
960,256775540,1271114514,256775540,1271114514
961,256823762,1271161146,256823762,1271161146
962,256858941,1271136165,256858941,1271136165
963,256796015,1271147267,256796015,1271147267
964,256843526,1271096197,256843526,1271096197
965,256955385,1271123953,256955385,1271123953
966,256926926,1271117846,256926926,1271117846
967,256912697,1271066780,256912697,1271066780
968,256947876,1271054570,256947876,1271054570
969,256973173,1271059010,256973173,1271059010
970,257000446,1271043471,257000446,1271043471
971,256884239,1271019052,256884239,1271019052
972,256885306,1271018830,256885306,1271018830
973,256790960,1270629165,256790960,1270629165
974,256781079,1270618634,256781079,1270618634
975,256830487,1270578731,256830487,1270578731
976,256839183,1270549361,256839183,1270549361
977,256857761,1270549361,256857761,1270549361
978,256941161,1270640252,256941161,1270640252
979,256929303,1270627504,256929303,1270627504
980,256943532,1270616973,256943532,1270616973
981,256917050,1270599791,256917050,1270599791
982,257015866,1270578733,257015866,1270578733
983,256955391,1270572082,256955391,1270572082
984,256942347,1270559890,256942347,1270559890
985,256975154,1270557120,256975154,1270557120
986,256929304,1270519994,256929304,1270519994
987,256944719,1270509467,256944719,1270509467
988,256963297,1270498386,256963297,1270498386
989,256909541,1270478440,256909541,1270478440
990,257453023,1271159487,257453023,1271159487
991,257369622,1271134504,257369622,1271134504
992,257389741,1271106582,257389741,1271106582
993,257378318,1271102308,257378318,1271102308
994,257388200,1271086766,257388200,1271086766
995,257400058,1271078995,257400058,1271078995
996,257347488,1271070114,257347488,1271070114
997,257299266,1271070114,257299266,1271070114
998,257289384,1271052909,257289384,1271052909
999,257260926,1271026824,257260926,1271026824
1150,258317043,1269871165,258317043,1269871165
1151,258324593,1269841970,258324593,1269841970
1152,258117079,1269841968,258117079,1269841968
1153,258128147,1269834227,258128147,1269834227
